system_id,sentence
3095,※引述yingjeou英九之銘言\n其實新公司還沒盈利在擴張期不發錢是合理的，對股東也負責任\nK董應該要想畫大餅，員工分股票計畫，印股票比發年終獎金便宜的多很多\n別家公司現金10個月，你家公司可以發現金個月，股票兩個月啊，再鎖買賣三年，有家因需求要換現金董事長簽核可以提前回購之類的\n股價或營收持續成長擴張，股票就會越來越值錢\n走傳統航空公司路線，新公司很難跟老牌公司競爭\n發點小甜頭，激勵員工士氣，考慮下吧
3095,\n\n如果你手下的員工，\n水準只有50分，\n你為啥要花60分，\n甚至65分的待遇留住他們
3095,\n\n反正他們也沒其他地方去，\n當然是開50分待遇就好
3095,\n\n等公司以後成長，\n需要更高分的人才，\n或者說，\n比較能吸引高分人才的時候，\n那時候再把待遇提高，\n不是比較合理嗎
3095,\n\n真正的人才，\n不會被市場永遠虧待啦，\n所以反過來看，\n老闆如果敢開那個薪水，\n而且堅持不讓步，\n那與其怪老闆黑心，\n不如先檢討下自己
3095,\n\n否則華航待遇好，\n大家都知道啊，\n你怎麼不去
3095,\n就因為沒那個實力進去啊\n\n像我有學弟，\n念書念到休學，\n然後在家無業10幾年，\n快40歲了還養不活自己，\n長這麼大了，\n吃飯都要跟父母拿錢
3095,\n\n問他在幹嘛，\n說什麼在自我療癒對抗焦慮，\n順便研究最愛的數學
3095,\n\n啊結果大學念理工的，\n連高中的數學都不會算，\n只能用ChatGPT解題，\n重點是解題過程錯了也沒發現，\n拿去網路現結果被電爆
3095,\n\n這種人是什麼狀況，\n大家雖然不說，\n但都各自有內心評價了
3096,其實跳槽反人性
3097,是不是最近要搭別家比較安全
3099,如果你是老闆員工會很慘
3100,啊曝光機也需要螺絲啊，不定是高階人才
3101,以前這樣做沒錯，邁入大缺工時代就不知道了
3102,這算是博休待十的變種嗎
3103,既然你都覺得公司只能用競爭對手挑剩的爛咖當員工那你哪來的信心覺得公司未來能夠打贏競爭對手成長而不是直接被做掉
3104,照你的邏輯還需要勞動部嗎還需要最低工資嗎
3105,錯了是50分人沒啥地方去所以開最低薪資至多中位數就好了這才是利益為導向的世界
3106,應該多鼓勵博休待十來股板學習，如果他會投資買股票就不用靠爸媽養了精算師什麼的超爛的，現在還來得及當中年股神
3107,水準只有50分，你有想過在職訓練嗎
3107,我認識的台灣人都很努力願意學，在職教育也是企業責任，瞧不起員工
3107,難怪員工要罷工嘛
3108,樓上也不想想50分的工作內容有需要花60分的錢請人
3109,講話難聽但是事實
3110,你是不是很忌妒別人10年不用工作
3111,講得很好啊
3111,你覺得石二鍋招聘空姐來當服務生，然後鍋賣你2380，你ok
3111,企業要永續經營，本來就要控制好成本，追求利潤最大化
3112,看完留言大概有兩派\n派不發錢可以跟新創樣發股票或選擇權\n另派年終本來就是資方的決定，本來就可以不發\n\n兩派立場講的都有道理\n句話年終公司可以不發勞工也可以罷工\n\n講難聽點還不是替代性太高公司才不理你，反正每年堆新人也想進，你不爽幹堆人想幹，能進華航的也不會來星宇，沒有選擇的人很難談條件\n\n反正我建議投資別碰這類公司，風險沒辦法掌控，哪天旺季勞工罷工股價會崩
3113,巴菲特都說別碰航空了
3114,我還是無腦GG就好
3116,無腦GG就好沒錯
3117,選擇權股票是什麼高技術工作嗎
3118,看股價
3120,航空業本來就很屎營收很難什麼暴發成長
3121,員工要罷工要先經過投票喔不是說想罷就罷
3122,你看為什麼大家都敢買GG
3122,你看過GGer敢報加班或罷工的嗎
3123,K董都說去買台積電了
3124,推論正確
3125,※引述iammatrix母體之銘言\nhttps//wwwpttcc/bbs/Gossiping/M1770945853AC74html\n剛剛八卦版傳出，星宇因為年終問題跟勞工進行協商，\n結果勞資協調年終破局資方嗆想罷工就罷\n工會訴求加發年終個月\n本週二2/10第二次協調會破局\n資方根本沒有針對工會的訴求準備任何方案，擺出副死豬不怕熱水燙的態度\n\nK董最後定會會妥協的，才多發個月，\n過完年賣些股票，或是跟股東借點錢就能撐過去吧
3125,\n先別說春節罷工這個有點太趕了，要是下個月日本櫻花季，\n星宇的員工來個突發大罷工不就賠更多
3125,\n還是長榮航跟華航虎航各出三分之給星宇湊個月，\n當作做善事好了，畢竟多領人家太多了笑
3125,\n我要是工會，定不會選春節罷工，會先醞釀準備要在日本櫻花季罷工\n這時候就開始堆人害怕要退票轉單了，這才有效果
3125,\n尤其日本線又是星宇的重中之重，要是真罷工了，\n當月營收肯定比這個月年終掉的更多
3125,\n\n其實新公司還沒盈利在擴張期不發錢是合理的，對股東也負責任\n\nK董應該要想畫大餅，員工分股票計畫，印股票比發年終獎金便宜的多很多\n\n別家公司現金10個月，你家公司可以發現金個月，股票兩個月啊，再鎖買賣三年，有家因需求要換現金董事長簽核可以提前回購之類的\n\n股價或營收持續成長擴張，股票就會越來越值錢\n\n走傳統航空公司路線，新公司很難跟老牌公司競爭\n\n發點小甜頭，激勵員工士氣，考慮下吧
3126,正解
3126,真有心留任員工就會發股票，不然至少選擇權這樣還可以激勵員工起努力提升公司獲利
3126,否則如果公司獲利只有主管跟股東享受得到，那員工為什麼要努力
3126,他們就會轉成想辦法讓自己不被資遣就好
3127,在台灣當老闆不如錢拿來炒股
3128,真的
3129,之前星宇剛上市員工持股爽了下就是
3130,雀食
3131,不過分紅費用化後RSU好像被Ban掉惹
3132,正解發股票還可以以市值來算
3133,那發了沒
3134,這沒辦法你發的就是輸人
3135,公司你開的嗎笑死
3136,認同
3137,夢想都很美好
3138,共體時艱
3139,隨便都馬找得到人公司根本沒差
3140,現實點很多位置就是免洗的和餐廳服務生樣外勞慢慢取代了只有部分的才是人才
3141,https//iimgurcom/rKnQfaHjpeg這獲利怎麼發，股東都沒領到錢了
3142,發股票吧
3143,推股版思維八卦那個員工思維就懶得看了
3144,https//iimgurcom/gnqDrKQjpeg廉航都比你賺，星宇的營運政策問題
3145,發RSU就只是人事成本還可以延後認列，跟獲利無關
3146,"根據愛台灣的人對關稅的反應,應該是星宇勞工要不支薪,然後還要加班並且付錢給張董,跪下來謝謝張董讓他們這些勞工有工作才對"
3147,要用像特斯拉這樣股票選擇權去留員工
3148,不滿可以滾啊有多少本事領多少
3149,"員工成為股東,就只有盡力把公司工作做好,把股票做大"
3150,只會喊共體時艱的老闆我還以為在傳慘
3151,很多公司都在搞員工持股這沒問題有錢買飛機沒錢發年終
3152,堆人護航新創事業人家新創科技業靠前的工號哪個不是滿手股票等夢想事實就是人家不在乎空中服務生怎麼想
3153,沒發股票畫大餅誰都都會
3154,來股版結果勞方思想笑死
3155,這種就這樣新創啊，沒錢就只能畫大餅，不然錢哪裡來發小額的股票RSU也可以呀不給錢大餅也不給，當然會抱怨，如果跑得掉的早就跑了，雖然空姐地勤這種也沒什麼護城河
3156,給股票他們直接在次級市場倒爛還不是樣QQ股版為什麼不能勞方思想，難不成每個版友都是資方，別騙了啦，大部分都還是勞方
3157,條件那麼爛有差嗎我還是會罷工
3158,找不到滿腔熱血的，就用股票跟畫大餅留人
3159,當你持有股票時，你就是資方的共犯了，腦袋記得換
3160,其實企業初期發股票的確是正確的操作大家都在同條船起奮鬥所以開公司找股東大家都要拿出錢
3161,別想了航空業發股票還是已經上市櫃的公司先不說發股後股本膨脹造成的估值下調銀行貸款難度上升傳統航空給員工認購股票/發放股票吸引力在哪裡
3161,有成長空間嗎綁三年說真的打工仔誰跟你綁三年以為ceo股票激勵新創公司etc
3161,結論餿主意
3162,每個都在說發股票，發多少才算夠
3162,人在當員工時是貪婪的，給十張不會感謝的大有人站，給張還唾棄你呢
3163,在分紅費用化之前，台灣電子業都是發股票的台積電也不會因為發大量股票給員工造成貸款難度上升要不是分紅費用化，正常企業都寧願發股票取代現金
3164,發2個月，超讚
3164,每天發1股，發滿2個月，才花43股
3164,年終發10個月也可以比照
3164,1天發10元，10個月才
3165,只想當員工怎麼不當股東呢
3166,"※引述EVGAMIS大哥沒有輸之銘言\n原文標題\n維複合材的概念，最遠可直飛15,600公里，共設置四艙等配置，包含4席頭等艙40席商\n務艙36席豪華經濟艙270席經濟艙，共350個座位"
3166,\n心得/評論\n星宇餐點服務都是最頂的，如果員工福利無法提升\n那怎麼保證服務品質不下降，希望K董不要只會共體時艱\n買新飛機，員工才是最重要的\n※必需填寫滿30正體中文字，無意義者板規處分\n\n\nhttps//wwwpttcc/bbs/Gossiping/M1770945853AC74html\n\n剛剛八卦版傳出，星宇因為年終問題跟勞工進行協商，\n\n結果勞資協調年終破局資方嗆想罷工就罷\n\n工會訴求加發年終個月\n\n本週二2/10第二次協調會破局\n資方根本沒有針對工會的訴求準備任何方案，擺出副死豬不怕熱水燙的態度\n\n\n\nK董最後定會會妥協的，才多發個月，\n\n過完年賣些股票，或是跟股東借點錢就能撐過去吧
3166,\n\n先別說春節罷工這個有點太趕了，要是下個月日本櫻花季，\n\n星宇的員工來個突發大罷工不就賠更多
3166,\n\n\n還是長榮航跟華航虎航各出三分之給星宇湊個月，\n\n當作做善事好了，畢竟多領人家太多了笑
3166,\n\n\n我要是工會，定不會選春節罷工，會先醞釀準備要在日本櫻花季罷工\n\n這時候就開始堆人害怕要退票轉單了，這才有效果
3166,\n\n尤其日本線又是星宇的重中之重，要是真罷工了，\n\n當月營收肯定比這個月年終掉的更多
3167,有夠摳
3168,聽到了不爽就滾
3169,跪了以後就是每年都要加發個月
3170,支撐罷工支持
3171,只是幸運的精子媒體造神出來的
3172,老實說給1個月真的少，而且都有比較心態尤其看到隔壁長榮航發這樣
3173,董仔會開飛機就值年終發十個月了
3174,有錢買飛機沒錢養員工
3175,不爽跳去華榮對啊
3176,期待星宇從春節到櫻花季大罷工
3177,過完年就是淡季資方哪有在怕
3178,去Startups跟大公司比有點好笑
3179,長榮航前三季343星宇015想要年終就多賺點錢啊
3180,星宇現在不是連第批飛機都還沒交完嗎
3181,加發個月算合理吧也不算太過分的要求
3182,兩個月不是基本嗎
3183,賣掉股票
3183,先看星宇要跌多少
3184,上市公司，老闆又常常在那邊現，結果年終這麼可悲
3185,公司花錢打廣告不手軟對員工卻很摳
3186,很多員工根本不會管公司賺多少只會覺得跟隔壁比怎麼發那麼爛
3187,個月都發不出來也太摳
3188,"跟uber樣,錢寧可給藝人打廣告,不給員工"
3189,年終領太少罷工
3189,不是因為飛安罷工先確定旅客會支持
3189,之前長榮空姐都演過輪了
3190,又要穿過層層宅男找到你了嗎
3191,我搭星宇耶不要啊
3192,同業賺翻結果公司直花錢買飛機沒錢給員工不爽正常
3193,賺多少是員工要擔心的事情嗎
3194,香蕉概念股
3195,有賺不發合理
3195,沒賺也要發
3195,所以到底有沒有賺
3196,員工不爽跳槽啊
3197,結果依舊堆人搶著進去不是嗎
3198,這種都是比較出來的其他家這樣我這樣
3199,個月是真的很少沒錯，但公司財報就是沒賺啥錢，發那麼少不然能怎辦
3199,又不是賺很多不發
3200,星星不像綠地球的管理層那麼扛罷工定更慘
3201,裡面的員工素質超低落，沒地方跑，你放心，賴著不走就好
3202,年終又不是強制~本來就可以嗆離職，說不定沒開業還不用付那麼多錢
3203,支持罷工啊，要不台灣超奴的，資方說了算
3204,長榮航經營多久XD星宇跟這比
3204,太狠了吧
3205,台灣勞工之間都不相挺，真的很悲哀
3206,笑死罷工好啊等風頭過了看你往哪跑
3207,還堆人幫慣老闆講話，比爛台灣會進步
3208,簡單講除了當初從長榮跟著跳出來的還有嘴的權力其他新加入的沒啥牌面講什麼啦
3209,買再多飛機服務品質沒顧好大概也是白搭
3210,支持罷工個月太扯
3211,阿直買飛機想賺更多錢但不想給員工錢ㄏㄏ
3212,星宇對其他兩家的優勢就是服務和飛機新吧
3213,如果我是員工定整天臭臉誰跟你他媽的共體時艱
3214,不然你航線據點定輸
3215,不是幫資方說話是看實際說話薪資低成長在大通膨是最大民怨來源尤台灣又更慢但這不代表所有資方都必須讓利更別說有沒有利能讓還兩說在這情況不支持罷工逼發年終就叫退步
